item_idx,image_path,pathology,difficulty,discrimination,guessing
1908,CheXpert-v1.0/train/patient00140/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,1.165650,2.913384,0.001120
1909,CheXpert-v1.0/train/patient00140/study1/view1_frontal.jpg,Consolidation,0.888328,1.172318,0.003114
1910,CheXpert-v1.0/train/patient00140/study1/view1_frontal.jpg,Pneumonia,3.562313,0.104896,0.003879
1911,CheXpert-v1.0/train/patient00140/study8/view1_frontal.jpg,Enlarged Cardiomediastinum,-1.807727,0.001389,0.384487
1912,CheXpert-v1.0/train/patient00140/study8/view1_frontal.jpg,Consolidation,0.006257,0.000814,0.231266
1913,CheXpert-v1.0/train/patient00140/study8/view1_frontal.jpg,Pneumonia,0.402808,21.951941,0.300047
1914,CheXpert-v1.0/train/patient00140/study12/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.148726,0.020726,0.831434
1915,CheXpert-v1.0/train/patient00140/study12/view1_frontal.jpg,Consolidation,0.387067,32.628811,0.454546
1916,CheXpert-v1.0/train/patient00140/study12/view1_frontal.jpg,Pneumonia,0.409572,24.325972,0.444481
1917,CheXpert-v1.0/train/patient00140/study6/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.555671,0.013158,0.734379
1918,CheXpert-v1.0/train/patient00140/study6/view1_frontal.jpg,Consolidation,0.741591,184.646011,0.090921
1919,CheXpert-v1.0/train/patient00140/study6/view1_frontal.jpg,Pneumonia,0.759991,143.299820,0.077219
1920,CheXpert-v1.0/train/patient00140/study11/view1_frontal.jpg,Enlarged Cardiomediastinum,0.775374,3.711101,0.000734
1921,CheXpert-v1.0/train/patient00140/study11/view1_frontal.jpg,Consolidation,-1.067732,0.477004,0.004980
1922,CheXpert-v1.0/train/patient00140/study11/view1_frontal.jpg,Pneumonia,2.818474,0.001316,0.009989
1923,CheXpert-v1.0/train/patient00140/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,0.773943,3.804645,0.001054
1924,CheXpert-v1.0/train/patient00140/study2/view1_frontal.jpg,Consolidation,1.219630,190.664886,0.217581
1925,CheXpert-v1.0/train/patient00140/study2/view1_frontal.jpg,Pneumonia,2.330723,0.002910,0.003539
1926,CheXpert-v1.0/train/patient00141/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,1.007652,1.513328,0.001579
1927,CheXpert-v1.0/train/patient00141/study1/view1_frontal.jpg,Consolidation,0.463454,5.522252,0.813380
1928,CheXpert-v1.0/train/patient00141/study1/view1_frontal.jpg,Pneumonia,-1.770629,1.888717,0.003686
1929,CheXpert-v1.0/train/patient00140/study9/view1_frontal.jpg,Enlarged Cardiomediastinum,0.978737,3.734046,0.001104
1930,CheXpert-v1.0/train/patient00140/study9/view1_frontal.jpg,Consolidation,0.743211,215.714386,0.181810
1931,CheXpert-v1.0/train/patient00140/study9/view1_frontal.jpg,Pneumonia,0.742193,175.478775,0.249978
1932,CheXpert-v1.0/train/patient00141/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,0.264213,57.665653,0.000305
1933,CheXpert-v1.0/train/patient00141/study2/view1_frontal.jpg,Consolidation,2.693991,5.192475,0.076923
1934,CheXpert-v1.0/train/patient00141/study2/view1_frontal.jpg,Pneumonia,-1.008344,215.253647,0.250251
1935,CheXpert-v1.0/train/patient00140/study13/view1_frontal.jpg,Enlarged Cardiomediastinum,0.775063,3.749020,0.000597
1936,CheXpert-v1.0/train/patient00140/study13/view1_frontal.jpg,Consolidation,0.432164,22.435255,0.181827
1937,CheXpert-v1.0/train/patient00140/study13/view1_frontal.jpg,Pneumonia,0.725049,366.965790,0.272757
1938,CheXpert-v1.0/train/patient00142/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.257627,0.015307,0.844713
1939,CheXpert-v1.0/train/patient00142/study1/view1_frontal.jpg,Consolidation,0.416736,22.246756,0.181836
1940,CheXpert-v1.0/train/patient00142/study1/view1_frontal.jpg,Pneumonia,4.174691,3.199711,0.272727
1941,CheXpert-v1.0/train/patient00142/study10/view1_frontal.jpg,Enlarged Cardiomediastinum,2.219261,4.658776,0.857125
1942,CheXpert-v1.0/train/patient00142/study10/view1_frontal.jpg,Consolidation,0.726220,71.072296,0.255244
1943,CheXpert-v1.0/train/patient00142/study10/view1_frontal.jpg,Pneumonia,0.965833,158.028915,0.181819
1944,CheXpert-v1.0/train/patient00142/study8/view1_frontal.jpg,Enlarged Cardiomediastinum,1.221566,2.674561,0.001277
1945,CheXpert-v1.0/train/patient00142/study8/view1_frontal.jpg,Consolidation,0.120167,1.917625,0.002008
1946,CheXpert-v1.0/train/patient00142/study8/view1_frontal.jpg,Pneumonia,1.496748,2.561326,0.105994
1947,CheXpert-v1.0/train/patient00142/study6/view1_frontal.jpg,Enlarged Cardiomediastinum,-1.361330,0.031850,0.833204
1948,CheXpert-v1.0/train/patient00142/study6/view1_frontal.jpg,Consolidation,-0.276033,0.018731,0.434148
1949,CheXpert-v1.0/train/patient00142/study6/view1_frontal.jpg,Pneumonia,1.981230,1.880745,0.123906
1950,CheXpert-v1.0/train/patient00142/study9/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.258074,0.007263,0.713278
1951,CheXpert-v1.0/train/patient00142/study9/view1_frontal.jpg,Consolidation,0.725176,325.453522,0.090831
1952,CheXpert-v1.0/train/patient00142/study9/view1_frontal.jpg,Pneumonia,0.942758,5.499601,0.101280
1953,CheXpert-v1.0/train/patient00142/study5/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.105006,0.003611,0.499662
1954,CheXpert-v1.0/train/patient00142/study5/view1_frontal.jpg,Consolidation,0.724682,361.971802,0.100037
1955,CheXpert-v1.0/train/patient00142/study5/view1_frontal.jpg,Pneumonia,1.910360,2.369606,0.236758
1956,CheXpert-v1.0/train/patient00142/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,-3.142640,0.002800,0.856737
1957,CheXpert-v1.0/train/patient00142/study2/view1_frontal.jpg,Consolidation,0.725190,387.597748,0.181842
1958,CheXpert-v1.0/train/patient00142/study2/view1_frontal.jpg,Pneumonia,10.337276,0.050581,0.004753
1959,CheXpert-v1.0/train/patient00142/study4/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.897854,0.020697,0.573463
1960,CheXpert-v1.0/train/patient00142/study4/view1_frontal.jpg,Consolidation,0.713056,22.398890,0.263227
1961,CheXpert-v1.0/train/patient00142/study4/view1_frontal.jpg,Pneumonia,2.773172,5.740003,0.166667
1962,CheXpert-v1.0/train/patient00143/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,1.146320,3.010818,0.001113
1963,CheXpert-v1.0/train/patient00143/study1/view1_frontal.jpg,Consolidation,0.725149,321.714630,0.001061
1964,CheXpert-v1.0/train/patient00143/study1/view1_frontal.jpg,Pneumonia,1.076400,3.624575,0.001286
1965,CheXpert-v1.0/train/patient00142/study3/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.376981,0.010641,0.469820
1966,CheXpert-v1.0/train/patient00142/study3/view1_frontal.jpg,Consolidation,0.724676,359.199249,0.100119
1967,CheXpert-v1.0/train/patient00142/study3/view1_frontal.jpg,Pneumonia,1.575881,2.107781,0.124453
1968,CheXpert-v1.0/train/patient00143/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,0.775414,3.756897,0.001140
1969,CheXpert-v1.0/train/patient00143/study2/view1_frontal.jpg,Consolidation,0.764335,369.263855,0.083334
1970,CheXpert-v1.0/train/patient00143/study2/view1_frontal.jpg,Pneumonia,1.442416,2.679650,0.096642
1971,CheXpert-v1.0/train/patient00142/study7/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.356646,0.012268,0.855923
1972,CheXpert-v1.0/train/patient00142/study7/view1_frontal.jpg,Consolidation,0.724447,380.369629,0.181718
1973,CheXpert-v1.0/train/patient00142/study7/view1_frontal.jpg,Pneumonia,2.754201,5.075927,0.066667
1974,CheXpert-v1.0/train/patient00144/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-1.373678,0.017059,0.866223
1975,CheXpert-v1.0/train/patient00144/study1/view1_frontal.jpg,Consolidation,-2.226139,0.043561,0.725624
1976,CheXpert-v1.0/train/patient00144/study1/view1_frontal.jpg,Pneumonia,-2.034841,0.952892,0.030394
1977,CheXpert-v1.0/train/patient00146/study5/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.102390,19.958031,0.000671
1978,CheXpert-v1.0/train/patient00146/study5/view1_frontal.jpg,Consolidation,0.758081,308.809967,0.090932
1979,CheXpert-v1.0/train/patient00146/study5/view1_frontal.jpg,Pneumonia,3.003732,0.177306,0.004778
1980,CheXpert-v1.0/train/patient00145/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,2.239827,8.406033,0.076921
1981,CheXpert-v1.0/train/patient00145/study1/view1_frontal.jpg,Consolidation,-2.469556,0.030275,0.726973
1982,CheXpert-v1.0/train/patient00145/study1/view1_frontal.jpg,Pneumonia,-3.318518,0.630612,0.007962
1983,CheXpert-v1.0/train/patient00146/study4/view1_frontal.jpg,Enlarged Cardiomediastinum,0.625210,5.031309,0.000955
1984,CheXpert-v1.0/train/patient00146/study4/view1_frontal.jpg,Consolidation,0.758322,325.062836,0.181870
1985,CheXpert-v1.0/train/patient00146/study4/view1_frontal.jpg,Pneumonia,-2.516527,17.052629,0.002317
1986,CheXpert-v1.0/train/patient00146/study21/view1_frontal.jpg,Enlarged Cardiomediastinum,0.773645,3.811385,0.001080
1987,CheXpert-v1.0/train/patient00146/study21/view1_frontal.jpg,Consolidation,2.151740,7.385139,0.000965
1988,CheXpert-v1.0/train/patient00146/study21/view1_frontal.jpg,Pneumonia,-2.498724,15.870484,0.012263
1989,CheXpert-v1.0/train/patient00146/study9/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.102309,23.194057,0.001510
1990,CheXpert-v1.0/train/patient00146/study9/view1_frontal.jpg,Consolidation,0.435410,21.341555,0.200017
1991,CheXpert-v1.0/train/patient00146/study9/view1_frontal.jpg,Pneumonia,-1.838350,1.775726,0.024975
1992,CheXpert-v1.0/train/patient00146/study7/view1_frontal.jpg,Enlarged Cardiomediastinum,0.780091,3.676353,0.001241
1993,CheXpert-v1.0/train/patient00146/study7/view1_frontal.jpg,Consolidation,2.393473,2.316582,0.303619
1994,CheXpert-v1.0/train/patient00146/study7/view1_frontal.jpg,Pneumonia,-2.501103,16.213425,0.010629
1995,CheXpert-v1.0/train/patient00146/study14/view1_frontal.jpg,Enlarged Cardiomediastinum,0.773642,3.788241,0.001079
1996,CheXpert-v1.0/train/patient00146/study14/view1_frontal.jpg,Consolidation,0.743664,187.279312,0.090915
1997,CheXpert-v1.0/train/patient00146/study14/view1_frontal.jpg,Pneumonia,-2.605765,13.879485,0.014813
1998,CheXpert-v1.0/train/patient00146/study12/view1_frontal.jpg,Enlarged Cardiomediastinum,0.773881,3.798314,0.000666
1999,CheXpert-v1.0/train/patient00146/study12/view1_frontal.jpg,Consolidation,0.756798,309.215027,0.090935
2000,CheXpert-v1.0/train/patient00146/study12/view1_frontal.jpg,Pneumonia,-2.704254,0.602531,0.005957
2001,CheXpert-v1.0/train/patient00146/study10/view1_frontal.jpg,Enlarged Cardiomediastinum,0.735291,5.402381,0.001067
2002,CheXpert-v1.0/train/patient00146/study10/view1_frontal.jpg,Consolidation,0.758976,316.159729,0.100023
2003,CheXpert-v1.0/train/patient00146/study10/view1_frontal.jpg,Pneumonia,-1.483915,25.062103,0.012141
2004,CheXpert-v1.0/train/patient00146/study26/view1_frontal.jpg,Enlarged Cardiomediastinum,0.972150,3.453233,0.001152
2005,CheXpert-v1.0/train/patient00146/study26/view1_frontal.jpg,Consolidation,0.759081,305.252106,0.076942
2006,CheXpert-v1.0/train/patient00146/study26/view1_frontal.jpg,Pneumonia,-1.856816,134.990356,0.018561
2007,CheXpert-v1.0/train/patient00146/study15/view1_frontal.jpg,Enlarged Cardiomediastinum,1.018887,3.156497,0.001257
2008,CheXpert-v1.0/train/patient00146/study15/view1_frontal.jpg,Consolidation,1.388394,0.350026,0.014009
2009,CheXpert-v1.0/train/patient00146/study15/view1_frontal.jpg,Pneumonia,-3.266805,0.989875,0.032638
2010,CheXpert-v1.0/train/patient00146/study19/view1_frontal.jpg,Enlarged Cardiomediastinum,0.809126,2.930986,0.001192
2011,CheXpert-v1.0/train/patient00146/study19/view1_frontal.jpg,Consolidation,0.760461,340.292450,0.153876
2012,CheXpert-v1.0/train/patient00146/study19/view1_frontal.jpg,Pneumonia,-1.010280,201.120758,0.334403
2013,CheXpert-v1.0/train/patient00146/study30/view1_frontal.jpg,Enlarged Cardiomediastinum,0.561640,2.107633,0.001415
2014,CheXpert-v1.0/train/patient00146/study30/view1_frontal.jpg,Consolidation,0.731369,21.126019,0.190015
2015,CheXpert-v1.0/train/patient00146/study30/view1_frontal.jpg,Pneumonia,-1.821983,1.995557,0.017584
2016,CheXpert-v1.0/train/patient00146/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,0.774277,3.797897,0.000854
2017,CheXpert-v1.0/train/patient00146/study2/view1_frontal.jpg,Consolidation,0.759199,324.526062,0.166719
2018,CheXpert-v1.0/train/patient00146/study2/view1_frontal.jpg,Pneumonia,-2.392183,14.266830,0.024767
2019,CheXpert-v1.0/train/patient00146/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,0.349381,31.852354,0.000808
2020,CheXpert-v1.0/train/patient00146/study1/view1_frontal.jpg,Consolidation,0.758193,290.247620,0.000871
2021,CheXpert-v1.0/train/patient00146/study1/view1_frontal.jpg,Pneumonia,-3.276135,0.953001,0.014780
2022,CheXpert-v1.0/train/patient00146/study8/view1_frontal.jpg,Enlarged Cardiomediastinum,0.598033,1.834492,0.001486
2023,CheXpert-v1.0/train/patient00146/study8/view1_frontal.jpg,Consolidation,0.754508,281.172119,0.090955
2024,CheXpert-v1.0/train/patient00146/study8/view1_frontal.jpg,Pneumonia,-1.466739,25.626184,0.005364
2025,CheXpert-v1.0/train/patient00146/study24/view1_frontal.jpg,Enlarged Cardiomediastinum,0.772933,1.718933,0.001665
2026,CheXpert-v1.0/train/patient00146/study24/view1_frontal.jpg,Consolidation,4.579688,3.168861,0.230769
2027,CheXpert-v1.0/train/patient00146/study24/view1_frontal.jpg,Pneumonia,-2.601163,11.442323,0.007251
2028,CheXpert-v1.0/train/patient00146/study3/view1_frontal.jpg,Enlarged Cardiomediastinum,0.775670,2.868819,0.001231
2029,CheXpert-v1.0/train/patient00146/study3/view1_frontal.jpg,Consolidation,0.755002,299.444214,0.083362
2030,CheXpert-v1.0/train/patient00146/study3/view1_frontal.jpg,Pneumonia,-2.527463,14.797786,0.024253
2031,CheXpert-v1.0/train/patient00146/study29/view1_frontal.jpg,Enlarged Cardiomediastinum,0.802571,3.127817,0.001151
2032,CheXpert-v1.0/train/patient00146/study29/view1_frontal.jpg,Consolidation,2.742094,5.709747,0.133333
2033,CheXpert-v1.0/train/patient00146/study29/view1_frontal.jpg,Pneumonia,-1.009749,9.612492,0.009831
2034,CheXpert-v1.0/train/patient00146/study16/view1_frontal.jpg,Enlarged Cardiomediastinum,0.960977,3.582560,0.001264
2035,CheXpert-v1.0/train/patient00146/study16/view1_frontal.jpg,Consolidation,-6.546237,19.829481,0.701671
2036,CheXpert-v1.0/train/patient00146/study16/view1_frontal.jpg,Pneumonia,-2.269603,31.939009,0.011223
2037,CheXpert-v1.0/train/patient00146/study31/view1_frontal.jpg,Enlarged Cardiomediastinum,1.140355,2.933534,0.001263
2038,CheXpert-v1.0/train/patient00146/study31/view1_frontal.jpg,Consolidation,0.759407,294.488037,0.090932
2039,CheXpert-v1.0/train/patient00146/study31/view1_frontal.jpg,Pneumonia,-1.856988,158.329865,0.012908
2040,CheXpert-v1.0/train/patient00146/study20/view1_frontal.jpg,Enlarged Cardiomediastinum,4.121339,0.594550,0.004859
2041,CheXpert-v1.0/train/patient00146/study20/view1_frontal.jpg,Consolidation,-4.340362,0.005992,0.865296
2042,CheXpert-v1.0/train/patient00146/study20/view1_frontal.jpg,Pneumonia,-2.519717,15.948033,0.010305
2043,CheXpert-v1.0/train/patient00146/study13/view1_frontal.jpg,Enlarged Cardiomediastinum,1.160414,2.923202,0.001528
2044,CheXpert-v1.0/train/patient00146/study13/view1_frontal.jpg,Consolidation,0.754519,208.152328,0.153939
2045,CheXpert-v1.0/train/patient00146/study13/view1_frontal.jpg,Pneumonia,-2.614260,13.771514,0.033209
2046,CheXpert-v1.0/train/patient00146/study11/view1_frontal.jpg,Enlarged Cardiomediastinum,0.371789,24.265463,0.000805
2047,CheXpert-v1.0/train/patient00146/study11/view1_frontal.jpg,Consolidation,0.758704,309.714233,0.083356
2048,CheXpert-v1.0/train/patient00146/study11/view1_frontal.jpg,Pneumonia,-2.546181,14.990323,0.022032
2049,CheXpert-v1.0/train/patient00146/study18/view1_frontal.jpg,Enlarged Cardiomediastinum,2.291452,6.500182,0.000963
2050,CheXpert-v1.0/train/patient00146/study18/view1_frontal.jpg,Consolidation,-1.473482,34.717564,0.333332
2051,CheXpert-v1.0/train/patient00146/study18/view1_frontal.jpg,Pneumonia,-3.179426,5.156114,0.138219
2052,CheXpert-v1.0/train/patient00146/study23/view1_frontal.jpg,Enlarged Cardiomediastinum,0.561674,2.103533,0.000495
2053,CheXpert-v1.0/train/patient00146/study23/view1_frontal.jpg,Consolidation,0.758796,336.611420,0.153888
2054,CheXpert-v1.0/train/patient00146/study23/view1_frontal.jpg,Pneumonia,-2.194113,0.224364,0.061502
2055,CheXpert-v1.0/train/patient00146/study27/view1_frontal.jpg,Enlarged Cardiomediastinum,4.452589,2.762744,0.000965
2056,CheXpert-v1.0/train/patient00146/study27/view1_frontal.jpg,Consolidation,0.760416,330.862366,0.083353
2057,CheXpert-v1.0/train/patient00146/study27/view1_frontal.jpg,Pneumonia,-1.855303,1.762229,0.020325
2058,CheXpert-v1.0/train/patient00146/study22/view1_frontal.jpg,Enlarged Cardiomediastinum,0.768711,3.099032,0.000662
2059,CheXpert-v1.0/train/patient00146/study22/view1_frontal.jpg,Consolidation,-0.171363,0.239226,0.012975
2060,CheXpert-v1.0/train/patient00146/study22/view1_frontal.jpg,Pneumonia,-2.432155,18.481525,0.009990
2061,CheXpert-v1.0/train/patient00146/study17/view1_frontal.jpg,Enlarged Cardiomediastinum,0.730759,5.562261,0.000477
2062,CheXpert-v1.0/train/patient00146/study17/view1_frontal.jpg,Consolidation,-1.854423,143.234039,0.500371
2063,CheXpert-v1.0/train/patient00146/study17/view1_frontal.jpg,Pneumonia,-1.849487,62.598698,0.540796
2064,CheXpert-v1.0/train/patient00146/study25/view1_frontal.jpg,Enlarged Cardiomediastinum,2.210112,7.735628,0.000964
2065,CheXpert-v1.0/train/patient00146/study25/view1_frontal.jpg,Consolidation,0.757603,276.659760,0.000846
2066,CheXpert-v1.0/train/patient00146/study25/view1_frontal.jpg,Pneumonia,-2.419027,18.852041,0.010200
2067,CheXpert-v1.0/train/patient00146/study6/view1_frontal.jpg,Enlarged Cardiomediastinum,0.372372,29.805000,0.000794
2068,CheXpert-v1.0/train/patient00146/study6/view1_frontal.jpg,Consolidation,0.754484,292.129578,0.083366
2069,CheXpert-v1.0/train/patient00146/study6/view1_frontal.jpg,Pneumonia,-2.514539,13.246594,0.034873
2070,CheXpert-v1.0/train/patient00147/study4/view1_frontal.jpg,Enlarged Cardiomediastinum,1.145054,1.429355,0.002407
2071,CheXpert-v1.0/train/patient00147/study4/view1_frontal.jpg,Consolidation,-1.810483,0.017367,0.452595
2072,CheXpert-v1.0/train/patient00147/study4/view1_frontal.jpg,Pneumonia,0.441332,13.686893,0.819030
2073,CheXpert-v1.0/train/patient00147/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,0.450409,1.228683,0.002756
2074,CheXpert-v1.0/train/patient00147/study1/view1_frontal.jpg,Consolidation,2.221573,0.017764,0.121361
2075,CheXpert-v1.0/train/patient00147/study1/view1_frontal.jpg,Pneumonia,-2.519855,0.424543,0.035281
2076,CheXpert-v1.0/train/patient00147/study3/view1_frontal.jpg,Enlarged Cardiomediastinum,0.622203,4.167978,0.000553
2077,CheXpert-v1.0/train/patient00147/study3/view1_frontal.jpg,Consolidation,3.883092,1.114782,0.205768
2078,CheXpert-v1.0/train/patient00147/study3/view1_frontal.jpg,Pneumonia,1.922427,6.028505,0.142857
2079,CheXpert-v1.0/train/patient00147/study6/view1_frontal.jpg,Enlarged Cardiomediastinum,1.033991,4.075971,0.000975
2080,CheXpert-v1.0/train/patient00147/study6/view1_frontal.jpg,Consolidation,0.758903,309.944702,0.083354
2081,CheXpert-v1.0/train/patient00147/study6/view1_frontal.jpg,Pneumonia,4.217766,2.880156,0.000964
2082,CheXpert-v1.0/train/patient00147/study5/view1_frontal.jpg,Enlarged Cardiomediastinum,0.970640,3.830067,0.001038
2083,CheXpert-v1.0/train/patient00147/study5/view1_frontal.jpg,Consolidation,1.397949,0.197832,0.011367
2084,CheXpert-v1.0/train/patient00147/study5/view1_frontal.jpg,Pneumonia,1.731290,2.152641,0.109913
2085,CheXpert-v1.0/train/patient00147/study15/view1_frontal.jpg,Enlarged Cardiomediastinum,2.160801,6.437051,0.000965
2086,CheXpert-v1.0/train/patient00147/study15/view1_frontal.jpg,Consolidation,0.763161,363.269989,0.090920
2087,CheXpert-v1.0/train/patient00147/study15/view1_frontal.jpg,Pneumonia,2.071954,7.055831,0.153846
2088,CheXpert-v1.0/train/patient00146/study28/view1_frontal.jpg,Enlarged Cardiomediastinum,0.778531,3.773565,0.000620
2089,CheXpert-v1.0/train/patient00146/study28/view1_frontal.jpg,Consolidation,1.706878,0.449748,0.011507
2090,CheXpert-v1.0/train/patient00146/study28/view1_frontal.jpg,Pneumonia,-1.854141,130.246536,0.500694
2091,CheXpert-v1.0/train/patient00147/study7/view1_frontal.jpg,Enlarged Cardiomediastinum,1.063366,3.727170,0.001267
2092,CheXpert-v1.0/train/patient00147/study7/view1_frontal.jpg,Consolidation,0.758781,329.506622,0.230841
2093,CheXpert-v1.0/train/patient00147/study7/view1_frontal.jpg,Pneumonia,2.627744,3.983600,0.200000
2094,CheXpert-v1.0/train/patient00147/study11/view1_frontal.jpg,Enlarged Cardiomediastinum,0.770725,3.066438,0.001219
2095,CheXpert-v1.0/train/patient00147/study11/view1_frontal.jpg,Consolidation,0.757936,332.126923,0.153874
2096,CheXpert-v1.0/train/patient00147/study11/view1_frontal.jpg,Pneumonia,-3.206745,0.981892,0.085251
2097,CheXpert-v1.0/train/patient00147/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,1.292310,2.400418,0.000818
2098,CheXpert-v1.0/train/patient00147/study2/view1_frontal.jpg,Consolidation,0.764701,381.345581,0.272696
2099,CheXpert-v1.0/train/patient00147/study2/view1_frontal.jpg,Pneumonia,-1.854358,139.863525,0.500419
2100,CheXpert-v1.0/train/patient00147/study14/view1_frontal.jpg,Enlarged Cardiomediastinum,0.776165,3.752971,0.001066
2101,CheXpert-v1.0/train/patient00147/study14/view1_frontal.jpg,Consolidation,0.745363,209.280136,0.166680
2102,CheXpert-v1.0/train/patient00147/study14/view1_frontal.jpg,Pneumonia,-1.306479,4.358502,0.010539
2103,CheXpert-v1.0/train/patient00147/study9/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.482770,41.582188,0.000396
2104,CheXpert-v1.0/train/patient00147/study9/view1_frontal.jpg,Consolidation,0.419915,22.345812,0.090916
2105,CheXpert-v1.0/train/patient00147/study9/view1_frontal.jpg,Pneumonia,3.411088,3.080826,0.214216
2106,CheXpert-v1.0/train/patient00147/study10/view1_frontal.jpg,Enlarged Cardiomediastinum,0.247640,2.547088,0.001026
2107,CheXpert-v1.0/train/patient00147/study10/view1_frontal.jpg,Consolidation,0.860540,1.038190,0.006326
2108,CheXpert-v1.0/train/patient00147/study10/view1_frontal.jpg,Pneumonia,2.607074,3.720626,0.214037
2109,CheXpert-v1.0/train/patient00147/study12/view1_frontal.jpg,Enlarged Cardiomediastinum,2.413472,5.935493,0.000965
2110,CheXpert-v1.0/train/patient00147/study12/view1_frontal.jpg,Consolidation,0.757426,298.571930,0.076947
2111,CheXpert-v1.0/train/patient00147/study12/view1_frontal.jpg,Pneumonia,0.758657,339.095428,0.083353
2112,CheXpert-v1.0/train/patient00147/study8/view1_frontal.jpg,Enlarged Cardiomediastinum,0.776126,3.745960,0.001117
2113,CheXpert-v1.0/train/patient00147/study8/view1_frontal.jpg,Consolidation,2.792268,4.242127,0.071429
2114,CheXpert-v1.0/train/patient00147/study8/view1_frontal.jpg,Pneumonia,3.204476,3.094371,0.153846
2115,CheXpert-v1.0/train/patient00147/study13/view1_frontal.jpg,Enlarged Cardiomediastinum,0.626943,5.147923,0.000449
2116,CheXpert-v1.0/train/patient00147/study13/view1_frontal.jpg,Consolidation,5.165226,2.366482,0.200000
2117,CheXpert-v1.0/train/patient00147/study13/view1_frontal.jpg,Pneumonia,-1.856750,128.849792,0.018756
2118,CheXpert-v1.0/train/patient00148/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.468908,0.019088,0.855090
2119,CheXpert-v1.0/train/patient00148/study1/view1_frontal.jpg,Consolidation,0.619246,0.329069,0.011230
2120,CheXpert-v1.0/train/patient00148/study1/view1_frontal.jpg,Pneumonia,2.114757,4.839713,0.133333
2121,CheXpert-v1.0/train/patient00148/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,0.345463,33.101608,0.000784
2122,CheXpert-v1.0/train/patient00148/study2/view1_frontal.jpg,Consolidation,0.722596,269.920074,0.200296
2123,CheXpert-v1.0/train/patient00148/study2/view1_frontal.jpg,Pneumonia,-2.633219,0.464811,0.510164
2124,CheXpert-v1.0/train/patient00149/study2/view1_frontal.jpg,Enlarged Cardiomediastinum,-2.164770,0.018692,0.865106
2125,CheXpert-v1.0/train/patient00149/study2/view1_frontal.jpg,Consolidation,-1.854310,138.377182,0.500453
2126,CheXpert-v1.0/train/patient00149/study2/view1_frontal.jpg,Pneumonia,-1.671383,11.123574,0.640286
2127,CheXpert-v1.0/train/patient00150/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,1.145398,3.017816,0.001057
2128,CheXpert-v1.0/train/patient00150/study1/view1_frontal.jpg,Consolidation,-2.148289,0.215219,0.823720
2129,CheXpert-v1.0/train/patient00150/study1/view1_frontal.jpg,Pneumonia,-2.491411,14.521954,0.030868
2130,CheXpert-v1.0/train/patient00150/study3/view1_frontal.jpg,Enlarged Cardiomediastinum,1.178013,2.836154,0.000946
2131,CheXpert-v1.0/train/patient00150/study3/view1_frontal.jpg,Consolidation,-0.960733,315.926880,0.400338
2132,CheXpert-v1.0/train/patient00150/study3/view1_frontal.jpg,Pneumonia,-1.484818,36.191723,0.333332
2133,CheXpert-v1.0/train/patient00149/study1/view1_frontal.jpg,Enlarged Cardiomediastinum,1.494755,1.896138,0.001329
2134,CheXpert-v1.0/train/patient00149/study1/view1_frontal.jpg,Consolidation,-1.856833,153.288666,0.003577
2135,CheXpert-v1.0/train/patient00149/study1/view1_frontal.jpg,Pneumonia,-2.507644,15.827233,0.015397
2136,CheXpert-v1.0/train/patient00151/study3/view1_frontal.jpg,Enlarged Cardiomediastinum,-0.776357,0.009951,0.572838
2137,CheXpert-v1.0/train/patient00151/study3/view1_frontal.jpg,Consolidation,-1.578584,39.972374,0.666663
2138,CheXpert-v1.0/train/patient00151/study3/view1_frontal.jpg,Pneumonia,-0.338183,84.887276,0.900069
2139,CheXpert-v1.0/train/patient00151/study5/view1_frontal.jpg,Enlarged Cardiomediastinum,0.773785,3.796242,0.000591
2140,CheXpert-v1.0/train/patient00151/study5/view1_frontal.jpg,Consolidation,-1.491806,37.109501,0.333332
2141,CheXpert-v1.0/train/patient00151/study5/view1_frontal.jpg,Pneumonia,-2.273931,30.305212,0.012525
