item_idx,image_path,pathology,difficulty,discrimination
20562,CheXpert-v1.0/train/patient00992/study3/view1_frontal.jpg,Cardiomegaly,-1.382599,1.009989
20563,CheXpert-v1.0/train/patient00992/study3/view1_frontal.jpg,Lung Opacity,0.575202,3.597443
20564,CheXpert-v1.0/train/patient00992/study3/view1_frontal.jpg,Edema,-1.208252,1.398213
20565,CheXpert-v1.0/train/patient00992/study3/view1_frontal.jpg,Atelectasis,0.415235,35.715656
20566,CheXpert-v1.0/train/patient00992/study3/view1_frontal.jpg,Pleural Effusion,0.076945,0.673261
20567,CheXpert-v1.0/train/patient00992/study3/view1_frontal.jpg,Support Devices,0.241047,4.698271
20568,CheXpert-v1.0/train/patient00992/study1/view1_frontal.jpg,Cardiomegaly,0.392201,29.102243
20569,CheXpert-v1.0/train/patient00992/study1/view1_frontal.jpg,Lung Opacity,-1.406413,0.396714
20570,CheXpert-v1.0/train/patient00992/study1/view1_frontal.jpg,Edema,3.160515,0.413741
20571,CheXpert-v1.0/train/patient00992/study1/view1_frontal.jpg,Atelectasis,-3.970445,0.255051
20572,CheXpert-v1.0/train/patient00992/study1/view1_frontal.jpg,Pleural Effusion,-2.601634,0.573256
20573,CheXpert-v1.0/train/patient00992/study1/view1_frontal.jpg,Support Devices,0.748916,0.184636
20574,CheXpert-v1.0/train/patient00993/study1/view1_frontal.jpg,Cardiomegaly,-1.903037,1.155591
20575,CheXpert-v1.0/train/patient00993/study1/view1_frontal.jpg,Lung Opacity,-1.183373,0.892723
20576,CheXpert-v1.0/train/patient00993/study1/view1_frontal.jpg,Edema,-1.387928,0.681852
20577,CheXpert-v1.0/train/patient00993/study1/view1_frontal.jpg,Atelectasis,-4.025988,0.118851
20578,CheXpert-v1.0/train/patient00993/study1/view1_frontal.jpg,Pleural Effusion,-1.663479,1.335766
20579,CheXpert-v1.0/train/patient00993/study1/view1_frontal.jpg,Support Devices,-2.264003,0.929602
20580,CheXpert-v1.0/train/patient00990/study1/view1_frontal.jpg,Cardiomegaly,-0.520899,0.744825
20581,CheXpert-v1.0/train/patient00990/study1/view1_frontal.jpg,Lung Opacity,-2.099594,1.083471
20582,CheXpert-v1.0/train/patient00990/study1/view1_frontal.jpg,Edema,-0.772348,1.448188
20583,CheXpert-v1.0/train/patient00990/study1/view1_frontal.jpg,Atelectasis,-3.069786,0.744527
20584,CheXpert-v1.0/train/patient00990/study1/view1_frontal.jpg,Pleural Effusion,-1.156541,0.635935
20585,CheXpert-v1.0/train/patient00990/study1/view1_frontal.jpg,Support Devices,-0.182274,12.680719
20586,CheXpert-v1.0/train/patient00994/study2/view1_frontal.jpg,Cardiomegaly,-2.685308,0.747956
20587,CheXpert-v1.0/train/patient00994/study2/view1_frontal.jpg,Lung Opacity,-5.608298,0.106390
20588,CheXpert-v1.0/train/patient00994/study2/view1_frontal.jpg,Edema,-0.467557,16.227049
20589,CheXpert-v1.0/train/patient00994/study2/view1_frontal.jpg,Atelectasis,-1.362441,0.169549
20590,CheXpert-v1.0/train/patient00994/study2/view1_frontal.jpg,Pleural Effusion,-0.383751,0.960928
20591,CheXpert-v1.0/train/patient00994/study2/view1_frontal.jpg,Support Devices,0.231289,9.213045
20592,CheXpert-v1.0/train/patient00992/study4/view1_frontal.jpg,Cardiomegaly,-1.863792,0.138815
20593,CheXpert-v1.0/train/patient00992/study4/view1_frontal.jpg,Lung Opacity,0.450161,23.991705
20594,CheXpert-v1.0/train/patient00992/study4/view1_frontal.jpg,Edema,-0.490857,10.164745
20595,CheXpert-v1.0/train/patient00992/study4/view1_frontal.jpg,Atelectasis,2.091650,5.274606
20596,CheXpert-v1.0/train/patient00992/study4/view1_frontal.jpg,Pleural Effusion,0.409245,5.082964
20597,CheXpert-v1.0/train/patient00992/study4/view1_frontal.jpg,Support Devices,1.430822,0.187450
20598,CheXpert-v1.0/train/patient00995/study1/view1_frontal.jpg,Cardiomegaly,-2.461717,0.924403
20599,CheXpert-v1.0/train/patient00995/study1/view1_frontal.jpg,Lung Opacity,-2.930877,0.564892
20600,CheXpert-v1.0/train/patient00995/study1/view1_frontal.jpg,Edema,-0.488721,10.972644
20601,CheXpert-v1.0/train/patient00995/study1/view1_frontal.jpg,Atelectasis,-2.975051,0.776648
20602,CheXpert-v1.0/train/patient00995/study1/view1_frontal.jpg,Pleural Effusion,-1.585380,0.871061
20603,CheXpert-v1.0/train/patient00995/study1/view1_frontal.jpg,Support Devices,0.279905,8.321528
20604,CheXpert-v1.0/train/patient00994/study1/view1_frontal.jpg,Cardiomegaly,2.362818,0.587955
20605,CheXpert-v1.0/train/patient00994/study1/view1_frontal.jpg,Lung Opacity,1.471691,0.836849
20606,CheXpert-v1.0/train/patient00994/study1/view1_frontal.jpg,Edema,-2.838843,3.625202
20607,CheXpert-v1.0/train/patient00994/study1/view1_frontal.jpg,Atelectasis,-0.931996,0.308977
20608,CheXpert-v1.0/train/patient00994/study1/view1_frontal.jpg,Pleural Effusion,-1.124837,0.845232
20609,CheXpert-v1.0/train/patient00994/study1/view1_frontal.jpg,Support Devices,-1.114961,0.588860
20610,CheXpert-v1.0/train/patient00995/study2/view1_frontal.jpg,Cardiomegaly,-1.585763,0.134624
20611,CheXpert-v1.0/train/patient00995/study2/view1_frontal.jpg,Lung Opacity,-1.004720,0.156296
20612,CheXpert-v1.0/train/patient00995/study2/view1_frontal.jpg,Edema,-1.949984,1.013221
20613,CheXpert-v1.0/train/patient00995/study2/view1_frontal.jpg,Atelectasis,-1.176610,0.302903
20614,CheXpert-v1.0/train/patient00995/study2/view1_frontal.jpg,Pleural Effusion,-1.762419,0.626688
20615,CheXpert-v1.0/train/patient00995/study2/view1_frontal.jpg,Support Devices,0.160642,9.388305
20616,CheXpert-v1.0/train/patient00995/study3/view1_frontal.jpg,Cardiomegaly,-2.158681,0.994128
20617,CheXpert-v1.0/train/patient00995/study3/view1_frontal.jpg,Lung Opacity,-2.489090,0.612878
20618,CheXpert-v1.0/train/patient00995/study3/view1_frontal.jpg,Edema,-0.766574,1.997759
20619,CheXpert-v1.0/train/patient00995/study3/view1_frontal.jpg,Atelectasis,-2.180039,4.985687
20620,CheXpert-v1.0/train/patient00995/study3/view1_frontal.jpg,Pleural Effusion,-1.468330,0.680651
20621,CheXpert-v1.0/train/patient00995/study3/view1_frontal.jpg,Support Devices,0.170631,5.175828
20622,CheXpert-v1.0/train/patient00996/study1/view1_frontal.jpg,Cardiomegaly,-2.499930,0.627505
20623,CheXpert-v1.0/train/patient00996/study1/view1_frontal.jpg,Lung Opacity,-2.327296,0.392440
20624,CheXpert-v1.0/train/patient00996/study1/view1_frontal.jpg,Edema,-0.467233,20.189968
20625,CheXpert-v1.0/train/patient00996/study1/view1_frontal.jpg,Atelectasis,-2.468197,0.140739
20626,CheXpert-v1.0/train/patient00996/study1/view1_frontal.jpg,Pleural Effusion,-2.052345,0.512629
20627,CheXpert-v1.0/train/patient00996/study1/view1_frontal.jpg,Support Devices,0.148025,53.893673
20628,CheXpert-v1.0/train/patient00995/study4/view1_frontal.jpg,Cardiomegaly,-1.972218,3.580986
20629,CheXpert-v1.0/train/patient00995/study4/view1_frontal.jpg,Lung Opacity,-2.659753,0.417026
20630,CheXpert-v1.0/train/patient00995/study4/view1_frontal.jpg,Edema,-1.956915,4.075573
20631,CheXpert-v1.0/train/patient00995/study4/view1_frontal.jpg,Atelectasis,-2.687006,0.825452
20632,CheXpert-v1.0/train/patient00995/study4/view1_frontal.jpg,Pleural Effusion,-0.523099,0.276241
20633,CheXpert-v1.0/train/patient00995/study4/view1_frontal.jpg,Support Devices,0.247404,13.718115
20634,CheXpert-v1.0/train/patient00995/study5/view1_frontal.jpg,Cardiomegaly,-2.850064,0.781324
20635,CheXpert-v1.0/train/patient00995/study5/view1_frontal.jpg,Lung Opacity,-2.428588,0.118204
20636,CheXpert-v1.0/train/patient00995/study5/view1_frontal.jpg,Edema,-1.987680,1.040191
20637,CheXpert-v1.0/train/patient00995/study5/view1_frontal.jpg,Atelectasis,-1.621335,0.164316
20638,CheXpert-v1.0/train/patient00995/study5/view1_frontal.jpg,Pleural Effusion,-1.119613,2.162849
20639,CheXpert-v1.0/train/patient00995/study5/view1_frontal.jpg,Support Devices,0.166486,10.438289
20640,CheXpert-v1.0/train/patient00998/study1/view1_frontal.jpg,Cardiomegaly,0.342023,6.121921
20641,CheXpert-v1.0/train/patient00998/study1/view1_frontal.jpg,Lung Opacity,0.107785,5.947456
20642,CheXpert-v1.0/train/patient00998/study1/view1_frontal.jpg,Edema,0.967329,0.532037
20643,CheXpert-v1.0/train/patient00998/study1/view1_frontal.jpg,Atelectasis,0.624368,7.854821
20644,CheXpert-v1.0/train/patient00998/study1/view1_frontal.jpg,Pleural Effusion,-2.573332,0.423385
20645,CheXpert-v1.0/train/patient00998/study1/view1_frontal.jpg,Support Devices,0.164659,10.333374
20646,CheXpert-v1.0/train/patient00996/study3/view1_frontal.jpg,Cardiomegaly,2.773620,0.370024
20647,CheXpert-v1.0/train/patient00996/study3/view1_frontal.jpg,Lung Opacity,0.544073,4.316568
20648,CheXpert-v1.0/train/patient00996/study3/view1_frontal.jpg,Edema,-0.907973,1.636363
20649,CheXpert-v1.0/train/patient00996/study3/view1_frontal.jpg,Atelectasis,0.451198,24.344666
20650,CheXpert-v1.0/train/patient00996/study3/view1_frontal.jpg,Pleural Effusion,0.309820,3.439097
20651,CheXpert-v1.0/train/patient00996/study3/view1_frontal.jpg,Support Devices,0.164023,10.504042
20652,CheXpert-v1.0/train/patient01000/study1/view1_frontal.jpg,Cardiomegaly,1.544877,0.724004
20653,CheXpert-v1.0/train/patient01000/study1/view1_frontal.jpg,Lung Opacity,0.150097,2.020529
20654,CheXpert-v1.0/train/patient01000/study1/view1_frontal.jpg,Edema,-2.037970,0.988213
20655,CheXpert-v1.0/train/patient01000/study1/view1_frontal.jpg,Atelectasis,0.443824,32.323540
20656,CheXpert-v1.0/train/patient01000/study1/view1_frontal.jpg,Pleural Effusion,0.312181,2.888374
20657,CheXpert-v1.0/train/patient01000/study1/view1_frontal.jpg,Support Devices,-1.385803,1.004323
20658,CheXpert-v1.0/train/patient00996/study2/view1_frontal.jpg,Cardiomegaly,4.081728,3.150178
20659,CheXpert-v1.0/train/patient00996/study2/view1_frontal.jpg,Lung Opacity,0.446829,176.034927
20660,CheXpert-v1.0/train/patient00996/study2/view1_frontal.jpg,Edema,-0.888195,1.278941
20661,CheXpert-v1.0/train/patient00996/study2/view1_frontal.jpg,Atelectasis,0.462374,152.234070
20662,CheXpert-v1.0/train/patient00996/study2/view1_frontal.jpg,Pleural Effusion,2.564251,0.341170
20663,CheXpert-v1.0/train/patient00996/study2/view1_frontal.jpg,Support Devices,0.237572,6.381866
20664,CheXpert-v1.0/train/patient00997/study2/view1_frontal.jpg,Cardiomegaly,-2.431391,3.884673
20665,CheXpert-v1.0/train/patient00997/study2/view1_frontal.jpg,Lung Opacity,0.550706,5.477705
20666,CheXpert-v1.0/train/patient00997/study2/view1_frontal.jpg,Edema,-0.471572,1.267794
20667,CheXpert-v1.0/train/patient00997/study2/view1_frontal.jpg,Atelectasis,1.345657,0.924401
20668,CheXpert-v1.0/train/patient00997/study2/view1_frontal.jpg,Pleural Effusion,0.297926,2.824154
20669,CheXpert-v1.0/train/patient00997/study2/view1_frontal.jpg,Support Devices,6.071402,0.053082
20670,CheXpert-v1.0/train/patient00997/study1/view1_frontal.jpg,Cardiomegaly,-1.317839,3.270246
20671,CheXpert-v1.0/train/patient00997/study1/view1_frontal.jpg,Lung Opacity,-1.596463,1.548197
20672,CheXpert-v1.0/train/patient00997/study1/view1_frontal.jpg,Edema,-1.306639,1.296574
20673,CheXpert-v1.0/train/patient00997/study1/view1_frontal.jpg,Atelectasis,-2.058160,5.000733
20674,CheXpert-v1.0/train/patient00997/study1/view1_frontal.jpg,Pleural Effusion,-1.857164,1.158149
20675,CheXpert-v1.0/train/patient00997/study1/view1_frontal.jpg,Support Devices,6.307616,0.139841
20676,CheXpert-v1.0/train/patient00999/study1/view1_frontal.jpg,Cardiomegaly,-2.282013,0.884738
20677,CheXpert-v1.0/train/patient00999/study1/view1_frontal.jpg,Lung Opacity,-3.167667,0.385959
20678,CheXpert-v1.0/train/patient00999/study1/view1_frontal.jpg,Edema,-1.025028,2.674321
20679,CheXpert-v1.0/train/patient00999/study1/view1_frontal.jpg,Atelectasis,-2.244523,0.432317
20680,CheXpert-v1.0/train/patient00999/study1/view1_frontal.jpg,Pleural Effusion,-1.980894,3.196640
20681,CheXpert-v1.0/train/patient00999/study1/view1_frontal.jpg,Support Devices,0.493094,10.154587
20682,CheXpert-v1.0/train/patient01002/study1/view1_frontal.jpg,Cardiomegaly,-1.543499,3.354209
20683,CheXpert-v1.0/train/patient01002/study1/view1_frontal.jpg,Lung Opacity,-3.053696,0.722463
20684,CheXpert-v1.0/train/patient01002/study1/view1_frontal.jpg,Edema,-2.754543,0.756363
20685,CheXpert-v1.0/train/patient01002/study1/view1_frontal.jpg,Atelectasis,-2.265714,3.795448
20686,CheXpert-v1.0/train/patient01002/study1/view1_frontal.jpg,Pleural Effusion,-2.333035,0.893986
20687,CheXpert-v1.0/train/patient01002/study1/view1_frontal.jpg,Support Devices,-2.773239,9.723533
20688,CheXpert-v1.0/train/patient01003/study1/view1_frontal.jpg,Cardiomegaly,-2.491246,0.867578
20689,CheXpert-v1.0/train/patient01003/study1/view1_frontal.jpg,Lung Opacity,-4.960755,0.147177
20690,CheXpert-v1.0/train/patient01003/study1/view1_frontal.jpg,Edema,-2.015245,3.388498
20691,CheXpert-v1.0/train/patient01003/study1/view1_frontal.jpg,Atelectasis,-1.213084,0.467380
20692,CheXpert-v1.0/train/patient01003/study1/view1_frontal.jpg,Pleural Effusion,-1.700819,0.802626
20693,CheXpert-v1.0/train/patient01003/study1/view1_frontal.jpg,Support Devices,-0.481345,41.366798
20694,CheXpert-v1.0/train/patient01005/study4/view1_frontal.jpg,Cardiomegaly,-2.748788,5.971772
20695,CheXpert-v1.0/train/patient01005/study4/view1_frontal.jpg,Lung Opacity,-3.315437,0.200982
20696,CheXpert-v1.0/train/patient01005/study4/view1_frontal.jpg,Edema,-3.322753,1.806057
20697,CheXpert-v1.0/train/patient01005/study4/view1_frontal.jpg,Atelectasis,0.911757,16.349751
20698,CheXpert-v1.0/train/patient01005/study4/view1_frontal.jpg,Pleural Effusion,-1.685979,0.603960
20699,CheXpert-v1.0/train/patient01005/study4/view1_frontal.jpg,Support Devices,0.424945,15.892123
20700,CheXpert-v1.0/train/patient01005/study5/view1_frontal.jpg,Cardiomegaly,-1.955654,1.115093
20701,CheXpert-v1.0/train/patient01005/study5/view1_frontal.jpg,Lung Opacity,0.501805,5.526831
20702,CheXpert-v1.0/train/patient01005/study5/view1_frontal.jpg,Edema,-0.903350,1.772016
20703,CheXpert-v1.0/train/patient01005/study5/view1_frontal.jpg,Atelectasis,0.444027,32.153873
20704,CheXpert-v1.0/train/patient01005/study5/view1_frontal.jpg,Pleural Effusion,2.053223,0.701932
20705,CheXpert-v1.0/train/patient01005/study5/view1_frontal.jpg,Support Devices,-5.001021,0.146650
20706,CheXpert-v1.0/train/patient01004/study1/view1_frontal.jpg,Cardiomegaly,-2.955289,0.758282
20707,CheXpert-v1.0/train/patient01004/study1/view1_frontal.jpg,Lung Opacity,-2.727629,0.356314
20708,CheXpert-v1.0/train/patient01004/study1/view1_frontal.jpg,Edema,-2.812155,0.753324
20709,CheXpert-v1.0/train/patient01004/study1/view1_frontal.jpg,Atelectasis,-2.759231,0.179467
20710,CheXpert-v1.0/train/patient01004/study1/view1_frontal.jpg,Pleural Effusion,-0.367692,1.214842
20711,CheXpert-v1.0/train/patient01004/study1/view1_frontal.jpg,Support Devices,-1.689725,0.657815
20712,CheXpert-v1.0/train/patient01005/study6/view1_frontal.jpg,Cardiomegaly,-2.442483,0.877288
20713,CheXpert-v1.0/train/patient01005/study6/view1_frontal.jpg,Lung Opacity,-1.364307,0.431318
20714,CheXpert-v1.0/train/patient01005/study6/view1_frontal.jpg,Edema,-0.480323,21.185127
20715,CheXpert-v1.0/train/patient01005/study6/view1_frontal.jpg,Atelectasis,-2.364380,0.471673
20716,CheXpert-v1.0/train/patient01005/study6/view1_frontal.jpg,Pleural Effusion,-0.494518,1.184317
20717,CheXpert-v1.0/train/patient01005/study6/view1_frontal.jpg,Support Devices,0.390857,8.645745
20718,CheXpert-v1.0/train/patient01005/study2/view1_frontal.jpg,Cardiomegaly,0.436017,7.645170
20719,CheXpert-v1.0/train/patient01005/study2/view1_frontal.jpg,Lung Opacity,0.484306,10.107669
20720,CheXpert-v1.0/train/patient01005/study2/view1_frontal.jpg,Edema,3.817117,0.341793
20721,CheXpert-v1.0/train/patient01005/study2/view1_frontal.jpg,Atelectasis,0.452795,30.323000
20722,CheXpert-v1.0/train/patient01005/study2/view1_frontal.jpg,Pleural Effusion,0.107905,3.260000
20723,CheXpert-v1.0/train/patient01005/study2/view1_frontal.jpg,Support Devices,1.137405,0.190071
20724,CheXpert-v1.0/train/patient01005/study3/view1_frontal.jpg,Cardiomegaly,3.087890,0.869547
20725,CheXpert-v1.0/train/patient01005/study3/view1_frontal.jpg,Lung Opacity,0.431695,6.826320
20726,CheXpert-v1.0/train/patient01005/study3/view1_frontal.jpg,Edema,-2.039827,4.056750
20727,CheXpert-v1.0/train/patient01005/study3/view1_frontal.jpg,Atelectasis,0.359041,9.943022
20728,CheXpert-v1.0/train/patient01005/study3/view1_frontal.jpg,Pleural Effusion,0.325724,12.474962
20729,CheXpert-v1.0/train/patient01005/study3/view1_frontal.jpg,Support Devices,0.539059,6.522340
20730,CheXpert-v1.0/train/patient01001/study1/view1_frontal.jpg,Cardiomegaly,-2.845054,3.267585
20731,CheXpert-v1.0/train/patient01001/study1/view1_frontal.jpg,Lung Opacity,-2.641089,0.617397
20732,CheXpert-v1.0/train/patient01001/study1/view1_frontal.jpg,Edema,-2.843610,3.460824
20733,CheXpert-v1.0/train/patient01001/study1/view1_frontal.jpg,Atelectasis,-2.543769,0.906109
20734,CheXpert-v1.0/train/patient01001/study1/view1_frontal.jpg,Pleural Effusion,-1.722253,0.523171
20735,CheXpert-v1.0/train/patient01001/study1/view1_frontal.jpg,Support Devices,-1.849313,1.210106
20736,CheXpert-v1.0/train/patient01001/study2/view1_frontal.jpg,Cardiomegaly,-2.078163,4.960931
20737,CheXpert-v1.0/train/patient01001/study2/view1_frontal.jpg,Lung Opacity,-2.659442,0.819145
20738,CheXpert-v1.0/train/patient01001/study2/view1_frontal.jpg,Edema,-0.925374,3.061165
20739,CheXpert-v1.0/train/patient01001/study2/view1_frontal.jpg,Atelectasis,-2.022494,5.049704
20740,CheXpert-v1.0/train/patient01001/study2/view1_frontal.jpg,Pleural Effusion,-3.298936,0.481698
20741,CheXpert-v1.0/train/patient01001/study2/view1_frontal.jpg,Support Devices,-1.905844,1.119159
20742,CheXpert-v1.0/train/patient01006/study1/view1_frontal.jpg,Cardiomegaly,2.028140,0.756900
20743,CheXpert-v1.0/train/patient01006/study1/view1_frontal.jpg,Lung Opacity,0.411598,3.012931
20744,CheXpert-v1.0/train/patient01006/study1/view1_frontal.jpg,Edema,3.196901,0.551792
20745,CheXpert-v1.0/train/patient01006/study1/view1_frontal.jpg,Atelectasis,0.390229,63.848293
20746,CheXpert-v1.0/train/patient01006/study1/view1_frontal.jpg,Pleural Effusion,-0.328829,1.145630
20747,CheXpert-v1.0/train/patient01006/study1/view1_frontal.jpg,Support Devices,-2.375304,2.245508
20748,CheXpert-v1.0/train/patient01005/study1/view1_frontal.jpg,Cardiomegaly,0.444421,7.814552
20749,CheXpert-v1.0/train/patient01005/study1/view1_frontal.jpg,Lung Opacity,0.440064,15.659652
20750,CheXpert-v1.0/train/patient01005/study1/view1_frontal.jpg,Edema,-4.225142,0.387093
20751,CheXpert-v1.0/train/patient01005/study1/view1_frontal.jpg,Atelectasis,0.414771,18.263035
20752,CheXpert-v1.0/train/patient01005/study1/view1_frontal.jpg,Pleural Effusion,2.749131,0.103711
20753,CheXpert-v1.0/train/patient01005/study1/view1_frontal.jpg,Support Devices,0.216441,23.039093
20754,CheXpert-v1.0/train/patient01007/study4/view1_frontal.jpg,Cardiomegaly,0.362620,31.292597
20755,CheXpert-v1.0/train/patient01007/study4/view1_frontal.jpg,Lung Opacity,0.668264,6.108658
20756,CheXpert-v1.0/train/patient01007/study4/view1_frontal.jpg,Edema,3.797364,0.747765
20757,CheXpert-v1.0/train/patient01007/study4/view1_frontal.jpg,Atelectasis,0.910979,15.452017
20758,CheXpert-v1.0/train/patient01007/study4/view1_frontal.jpg,Pleural Effusion,0.252086,2.300627
20759,CheXpert-v1.0/train/patient01007/study4/view1_frontal.jpg,Support Devices,-0.048639,43.996941
20760,CheXpert-v1.0/train/patient01007/study7/view1_frontal.jpg,Cardiomegaly,1.596105,0.069302
20761,CheXpert-v1.0/train/patient01007/study7/view1_frontal.jpg,Lung Opacity,0.448718,0.143442
20762,CheXpert-v1.0/train/patient01007/study7/view1_frontal.jpg,Edema,4.529963,0.239901
20763,CheXpert-v1.0/train/patient01007/study7/view1_frontal.jpg,Atelectasis,0.768063,3.038421
20764,CheXpert-v1.0/train/patient01007/study7/view1_frontal.jpg,Pleural Effusion,0.306510,14.542899
20765,CheXpert-v1.0/train/patient01007/study7/view1_frontal.jpg,Support Devices,0.221331,28.641712
20766,CheXpert-v1.0/train/patient01007/study6/view1_frontal.jpg,Cardiomegaly,0.312341,4.307363
20767,CheXpert-v1.0/train/patient01007/study6/view1_frontal.jpg,Lung Opacity,0.496249,10.874165
20768,CheXpert-v1.0/train/patient01007/study6/view1_frontal.jpg,Edema,2.446394,1.266119
20769,CheXpert-v1.0/train/patient01007/study6/view1_frontal.jpg,Atelectasis,0.418248,141.452759
20770,CheXpert-v1.0/train/patient01007/study6/view1_frontal.jpg,Pleural Effusion,0.340131,7.076255
20771,CheXpert-v1.0/train/patient01007/study6/view1_frontal.jpg,Support Devices,0.076631,10.568458
20772,CheXpert-v1.0/train/patient01007/study1/view1_frontal.jpg,Cardiomegaly,2.819146,0.435115
20773,CheXpert-v1.0/train/patient01007/study1/view1_frontal.jpg,Lung Opacity,0.789453,4.689405
20774,CheXpert-v1.0/train/patient01007/study1/view1_frontal.jpg,Edema,-1.148849,1.418319
20775,CheXpert-v1.0/train/patient01007/study1/view1_frontal.jpg,Atelectasis,0.443994,32.238964
20776,CheXpert-v1.0/train/patient01007/study1/view1_frontal.jpg,Pleural Effusion,0.383038,78.181244
20777,CheXpert-v1.0/train/patient01007/study1/view1_frontal.jpg,Support Devices,0.010773,5.025996
20778,CheXpert-v1.0/train/patient01007/study2/view1_frontal.jpg,Cardiomegaly,1.751608,1.254419
20779,CheXpert-v1.0/train/patient01007/study2/view1_frontal.jpg,Lung Opacity,0.308681,15.446459
20780,CheXpert-v1.0/train/patient01007/study2/view1_frontal.jpg,Edema,4.030624,0.419385
20781,CheXpert-v1.0/train/patient01007/study2/view1_frontal.jpg,Atelectasis,0.401129,7.912005
20782,CheXpert-v1.0/train/patient01007/study2/view1_frontal.jpg,Pleural Effusion,0.474033,2.587743
20783,CheXpert-v1.0/train/patient01007/study2/view1_frontal.jpg,Support Devices,0.136128,60.694324
20784,CheXpert-v1.0/train/patient01007/study8/view1_frontal.jpg,Cardiomegaly,-2.417165,0.315430
20785,CheXpert-v1.0/train/patient01007/study8/view1_frontal.jpg,Lung Opacity,0.455308,35.173599
20786,CheXpert-v1.0/train/patient01007/study8/view1_frontal.jpg,Edema,-2.072465,5.136755
20787,CheXpert-v1.0/train/patient01007/study8/view1_frontal.jpg,Atelectasis,0.431216,5.181849
20788,CheXpert-v1.0/train/patient01007/study8/view1_frontal.jpg,Pleural Effusion,-0.073737,1.660970
20789,CheXpert-v1.0/train/patient01007/study8/view1_frontal.jpg,Support Devices,2.667280,0.758041
20790,CheXpert-v1.0/train/patient01008/study1/view1_frontal.jpg,Cardiomegaly,-2.424240,4.074166
20791,CheXpert-v1.0/train/patient01008/study1/view1_frontal.jpg,Lung Opacity,0.707965,5.728672
20792,CheXpert-v1.0/train/patient01008/study1/view1_frontal.jpg,Edema,-0.458523,17.436464
20793,CheXpert-v1.0/train/patient01008/study1/view1_frontal.jpg,Atelectasis,1.255550,2.015594
20794,CheXpert-v1.0/train/patient01008/study1/view1_frontal.jpg,Pleural Effusion,-1.506534,0.867536
20795,CheXpert-v1.0/train/patient01008/study1/view1_frontal.jpg,Support Devices,-2.601522,2.371642
20796,CheXpert-v1.0/train/patient01007/study5/view1_frontal.jpg,Cardiomegaly,0.383944,7.547799
20797,CheXpert-v1.0/train/patient01007/study5/view1_frontal.jpg,Lung Opacity,0.936828,9.912547
20798,CheXpert-v1.0/train/patient01007/study5/view1_frontal.jpg,Edema,4.111741,0.440894
20799,CheXpert-v1.0/train/patient01007/study5/view1_frontal.jpg,Atelectasis,0.457391,183.024490
20800,CheXpert-v1.0/train/patient01007/study5/view1_frontal.jpg,Pleural Effusion,0.251604,1.808733
20801,CheXpert-v1.0/train/patient01007/study5/view1_frontal.jpg,Support Devices,0.077397,9.775063
20802,CheXpert-v1.0/train/patient01007/study3/view1_frontal.jpg,Cardiomegaly,0.254501,7.748612
20803,CheXpert-v1.0/train/patient01007/study3/view1_frontal.jpg,Lung Opacity,0.254835,6.314463
20804,CheXpert-v1.0/train/patient01007/study3/view1_frontal.jpg,Edema,3.789819,0.244176
20805,CheXpert-v1.0/train/patient01007/study3/view1_frontal.jpg,Atelectasis,0.560235,6.889265
20806,CheXpert-v1.0/train/patient01007/study3/view1_frontal.jpg,Pleural Effusion,-4.792153,0.065833
20807,CheXpert-v1.0/train/patient01007/study3/view1_frontal.jpg,Support Devices,0.134974,7.598664
20808,CheXpert-v1.0/train/patient01009/study1/view1_frontal.jpg,Cardiomegaly,-3.165929,0.423460
20809,CheXpert-v1.0/train/patient01009/study1/view1_frontal.jpg,Lung Opacity,-3.703224,0.050684
20810,CheXpert-v1.0/train/patient01009/study1/view1_frontal.jpg,Edema,0.501455,5.626025
20811,CheXpert-v1.0/train/patient01009/study1/view1_frontal.jpg,Atelectasis,-2.439146,0.506400
20812,CheXpert-v1.0/train/patient01009/study1/view1_frontal.jpg,Pleural Effusion,-2.204657,0.944380
20813,CheXpert-v1.0/train/patient01009/study1/view1_frontal.jpg,Support Devices,0.191242,5.890373
20814,CheXpert-v1.0/train/patient01008/study3/view1_frontal.jpg,Cardiomegaly,2.461635,0.657968
20815,CheXpert-v1.0/train/patient01008/study3/view1_frontal.jpg,Lung Opacity,0.454479,5.913649
20816,CheXpert-v1.0/train/patient01008/study3/view1_frontal.jpg,Edema,2.696908,0.760452
20817,CheXpert-v1.0/train/patient01008/study3/view1_frontal.jpg,Atelectasis,0.428343,55.394199
20818,CheXpert-v1.0/train/patient01008/study3/view1_frontal.jpg,Pleural Effusion,0.314758,0.963155
20819,CheXpert-v1.0/train/patient01008/study3/view1_frontal.jpg,Support Devices,-1.129665,0.238479
20820,CheXpert-v1.0/train/patient01010/study2/view1_frontal.jpg,Cardiomegaly,-2.007499,1.083608
20821,CheXpert-v1.0/train/patient01010/study2/view1_frontal.jpg,Lung Opacity,-2.462171,0.447826
20822,CheXpert-v1.0/train/patient01010/study2/view1_frontal.jpg,Edema,-0.988613,1.655988
20823,CheXpert-v1.0/train/patient01010/study2/view1_frontal.jpg,Atelectasis,-2.641718,3.432244
20824,CheXpert-v1.0/train/patient01010/study2/view1_frontal.jpg,Pleural Effusion,-1.882803,0.775691
20825,CheXpert-v1.0/train/patient01010/study2/view1_frontal.jpg,Support Devices,-0.049006,59.735199
20826,CheXpert-v1.0/train/patient01008/study2/view1_frontal.jpg,Cardiomegaly,1.354312,0.626478
